id,location,position,experience,e_none,e_sma,e_smu/smk/stm,e_sp,e_d3,e_d4,e_s1,e_dp,e_gp,e_s2,e_s3,type,gig1,gig2,perks,turn_time,size,industry,salary
10649,Sidoarjo,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,E-commerce,Penjualan / Pemasaran,"Asuransi kesehatan,Bisnis (contoh: Kemeja),Senin - Sabtu,",27,200,Makanan & Minuman/Katering/Restoran
14762,Bekasi,Supervisor/Koordinator,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,1000,Retail/Merchandise
21406,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Pekerjaan Umum,Lainnya,,27,500,Industri Berat/Mesin/Peralatan
17631,Aceh,CEO/GM/Direktur/Manajer Senior,5,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,",",,50,Makanan & Minuman/Katering/Restoran
12040,Aceh,Supervisor/Koordinator,3,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,",",,50,Makanan & Minuman/Katering/Restoran
25922,Jember,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,,,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)"
14127,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,50,Pelayanan Arsitek/Desain Interior
2007,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Kontrak,Akuntansi Umum / Pembiayaan,Akuntansi / Keuangan,"Asuransi Gigi,Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,",29,500,Retail/Merchandise
5793,Jakarta Raya,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,",24,50,Asuransi
23418,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Kontrak,Seni / Desain Kreatif,Seni/Media/Komunikasi,"Bisnis (contoh: Kemeja),",16,200,Retail/Merchandise
7230,Jakarta Barat,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Tip,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",28,50,Pelayanan Arsitek/Desain Interior
2532,Malang,Pegawai (non-manajemen & non-supervisor),1,0,1,1,0,0,0,1,0,0,0,0,Kontrak,Teknikal & Bantuan Pelanggan,Pelayanan,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",19,200,Komputer/Teknik Informatika (Perangkat Lunak)
29158,Yogyakarta,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Tunjangan Pendidikan,Tip,Asuransi kesehatan,Pinjaman,Penglihatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",25,2000,Komputer/Teknik Informatika (Perangkat Lunak)
10608,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",19,50,Manajemen/Konsulting HR
6007,Jakarta Raya,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",24,1000,Transportasi/Logistik
20533,Jakarta Timur,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pendidikan,Pendidikan/Pelatihan,",",29,200,Pendidikan
3529,Bandung,Pegawai (non-manajemen & non-supervisor),5,0,0,0,0,0,0,1,0,0,0,0,Kontrak,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",4,50,Komputer/Teknik Informatika (Perangkat Lunak)
25324,Ponorogo,Supervisor/Koordinator,2,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,",,,Retail/Merchandise
21021,Karawang,Pegawai (non-manajemen & non-supervisor),,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Manufaktur,Manufaktur,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",21,5000,Manufaktur/Produksi
10909,Surabaya,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,2,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,",",,,Retail/Merchandise
19501,Kediri,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Tip,Bisnis (contoh: Kemeja),",,200,Konsultasi (Bisnis & Manajemen)
1111,Jakarta Raya,Manajer/Asisten Manajer,10,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Mekanikal,Teknik,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,2000,Manajemen/Konsulting HR
25046,Bali,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan - Korporasi,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,200,Komputer/Teknik Informatika (Perangkat Lunak)
12445,Bogor,Supervisor/Koordinator,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",30,50,Hiburan/Media
19024,Medan,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",,,Makanan & Minuman/Katering/Restoran
19426,Tangerang,Pegawai (non-manajemen & non-supervisor),3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Teknik/Teknikal/IT,Penjualan / Pemasaran,"Bisnis (contoh: Kemeja),Monday - Saturday,",29,50,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)"
7225,Jakarta Selatan,Supervisor/Koordinator,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,"Kasual (contoh: Kaos),",1,200,Makanan & Minuman/Katering/Restoran
18541,Serang,Manajer/Asisten Manajer,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Manufaktur,Manufaktur,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,200,Manufaktur/Produksi
27684,Sumatera Selatan,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Lainnya/Kategori tidak tersedia,Lainnya,"Asuransi kesehatan,Waktu regular, Senin - Jumat,",27,5000,Manufaktur/Produksi
26213,Jakarta Raya,Supervisor/Koordinator,3,0,0,0,0,0,0,1,1,1,1,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",22,500,Pelayanan Perbaikan & Pemeliharaan
29519,Jakarta Raya,Supervisor/Koordinator,5,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Teknik Sipil/Konstruksi Bangunan,Bangunan/Konstruksi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",29,200,Konstruksi/Bangunan/Teknik
16622,Jakarta Raya,Manajer/Asisten Manajer,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,",",25,200,Manajemen/Konsulting HR
27136,Sulawesi Tengah,Supervisor/Koordinator,2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Geologi/Geofisika,Sains,"Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",29,1000,Pertambangan
25426,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),2,0,1,1,1,1,1,1,0,0,0,0,Kontrak,Digital Marketing,Penjualan / Pemasaran,"Kasual (contoh: Kaos),Senin - Sabtu,",12,50,Retail/Merchandise
1114,Banten,Manajer/Asisten Manajer,5,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,"Asuransi kesehatan,Bisnis (contoh: Kemeja),",,5000,Manufaktur/Produksi
5684,Bogor,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Teknik Sipil/Konstruksi Bangunan,Bangunan/Konstruksi,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",4,500,Properti/Real Estate
27622,Sumatera Utara,Manajer/Asisten Manajer,5,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Praktisi/Asisten Medis,Layanan Kesehatan,",",,50,Makanan & Minuman/Katering/Restoran
20355,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),1,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Asuransi kesehatan,Parkir,Penglihatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",7,2000,Telekomunikasi
6060,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Kasual (contoh: Kaos),",,,Permata/Perhiasan
11869,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),3,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,Digital Marketing,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",26,200,Akunting / Audit / Layanan Pajak
24113,Jawa Barat,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Teknik Elektro,Teknik,",",29,50,Konsultasi (Bisnis & Manajemen)
4796,Palu,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",14,500,Asuransi
26253,Jakarta Barat,Manajer/Asisten Manajer,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Logistik/Rantai Pasokan,Pelayanan,",",,,
27828,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Parkir,Kasual (contoh: Kaos),",30,50,Retail/Merchandise
4901,Jakarta Barat,Supervisor/Koordinator,3,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Seni / Desain Kreatif,Seni/Media/Komunikasi,"Bisnis (contoh: Kemeja),Senin - Sabtu,",,50,Tekstil/Garment
30678,Bandung,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,"Asuransi Gigi,Asuransi kesehatan,Parkir,Penglihatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",7,2000,Telekomunikasi
4756,Tangerang,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,1,1,1,1,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Tunjangan Pendidikan,Asuransi kesehatan,Olahraga (contoh: pusat kebugaran),Bisnis (contoh: Kemeja),",28,50,Transportasi/Logistik
19290,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Penglihatan,Bisnis (contoh: Kemeja),",,50,Retail/Merchandise
6956,Jawa Timur,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",28,1000,Perbankan/Pelayanan Keuangan
3045,Batam,Supervisor/Koordinator,2,0,0,0,1,1,1,1,0,0,0,0,Kontrak,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,200,Lainnya
31105,Jakarta Selatan,Supervisor/Koordinator,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Olahraga (contoh: pusat kebugaran),Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",2,500,Komputer/Teknik Informatika (Perangkat Lunak)
29897,Jakarta Utara,Pegawai (non-manajemen & non-supervisor),3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,"Tip,Bisnis (contoh: Kemeja),Monday - Saturday,",22,50,Umum & Grosir
5464,Banten,Supervisor/Koordinator,5,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,"Tip,Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",3,200,Manufaktur/Produksi
26464,Jakarta Pusat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Sumber Daya Manusia / HR,Sumber Daya Manusia/Personalia,",",21,200,Perbankan/Pelayanan Keuangan
6084,Jakarta Selatan,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi kesehatan,Parkir,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",1,50,Komputer/Teknik Informatika (Perangkat Lunak)
9383,Bekasi,Pegawai (non-manajemen & non-supervisor),2,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Penjualan - Jasa Keuangan,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",27,1000,Perbankan/Pelayanan Keuangan
22960,Palembang,Pegawai (non-manajemen & non-supervisor),,0,1,1,0,0,0,0,0,0,0,0,Penuh Waktu,IT-Admin Jaringan/Sistem/Database,Komputer/Teknologi Informasi,",",,,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)"
17107,Surabaya,Pegawai (non-manajemen & non-supervisor),1,0,1,1,1,1,1,1,0,0,0,0,Penuh Waktu,Periklanan,Seni/Media/Komunikasi,",",,,Hiburan/Media
23969,Pontianak,Supervisor/Koordinator,5,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pengacara / Asisten Legal,Pelayanan,",",,,
5805,Jakarta Raya,Manajer/Asisten Manajer,3,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Asuransi kesehatan,Pinjaman,Bisnis (contoh: Kemeja),",25,5000,Retail/Merchandise
18893,Jakarta Barat,Pegawai (non-manajemen & non-supervisor),1,1,0,0,0,0,0,0,0,0,0,0,Paruh Waktu,Makanan/Minuman/Pelayanan Restoran,Hotel/Restoran,",",,,Makanan & Minuman/Katering/Restoran
26066,Yogyakarta,Supervisor/Koordinator,1,1,0,0,0,0,0,0,0,0,0,0,Penuh Waktu,Pemasaran/Pengembangan Bisnis,Penjualan / Pemasaran,"Waktu regular, Senin - Jumat,",,200,Kesehatan/Medis
12909,Surabaya,Pegawai (non-manajemen & non-supervisor),,0,1,1,0,0,0,1,0,0,0,0,Penuh Waktu,Pembelian/Manajemen Material,Manufaktur,",",,,Konstruksi/Bangunan/Teknik
13636,Jawa Barat,Pegawai (non-manajemen & non-supervisor),2,0,0,0,0,0,0,1,0,0,0,0,Kontrak,Lainnya/Kategori tidak tersedia,Lainnya,"Bisnis (contoh: Kemeja),",18,5000,Konstruksi/Bangunan/Teknik
5338,Medan,Pegawai (non-manajemen & non-supervisor),1,0,0,0,1,1,1,0,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Tip,Waktu regular, Senin - Jumat,Kasual (contoh: Kaos),",29,50,Lainnya
27932,Semarang,Manajer/Asisten Manajer,3,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Staf / Administrasi umum,Sumber Daya Manusia/Personalia,",",,,Automobil/Mesin Tambahan Automotif/Kendaraan
9961,Sumatera Utara,Manajer/Asisten Manajer,3,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjaminan Kualitas / QA,Manufaktur,",",30,,Umum & Grosir
8233,Jakarta Raya,Supervisor/Koordinator,2,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,IT-Perangkat Lunak,Komputer/Teknologi Informasi,"Asuransi Gigi,Asuransi kesehatan,Waktu regular, Senin - Jumat,Formil (contoh: Kemeja + Dasi),",29,1000,Telekomunikasi
8297,Jakarta Raya,Pegawai (non-manajemen & non-supervisor),,0,1,1,1,1,1,0,0,0,0,0,Magang,Hiburan,Seni/Media/Komunikasi,"Kasual (contoh: Kaos),",,500,Umum & Grosir
5851,Bali,Manajer/Asisten Manajer,2,0,0,0,1,1,1,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",,5000,Perbankan/Pelayanan Keuangan
13685,Bali,Supervisor/Koordinator,5,0,0,0,0,0,0,1,0,0,0,0,Penuh Waktu,Penjualan Ritel,Penjualan / Pemasaran,"Asuransi kesehatan,Waktu regular, Senin - Jumat,Bisnis (contoh: Kemeja),",26,2000,Manajemen/Konsulting HR
