id,salary
19303,5304683
22074,5720525
17451,7254255
4731,5545585
20778,4861962
19292,5156380
30360,6254475
4842,4701082
28392,4236426
7653,8760754
30986,6957645
28822,10674214
9644,5230716
4547,9287588
5902,4349593
20663,6255586
1667,9781138
21903,6545866
1727,21134074
12234,10334690
10991,13120346
29472,4226896
9126,8829740
28256,21093602
21337,4882514
18139,14742501
5021,2422104
1020,7374773
9082,6275030
30123,3867660
17005,6952113
18075,8897161
12640,8192979
20784,8503850
30534,3183181
3584,5903498
15275,4105299
4396,5126569
8816,4773049
9005,4722264
25835,4750892
24179,9329329
26046,4830771
29245,3692527
11408,7428172
28609,3268460
16264,5760220
22949,8785082
8294,6991469
8805,43840344
28981,9206281
25111,8741938
27300,4653994
708,9407700
15876,4575386
30524,6014423
9510,7037106
3611,4585259
22315,5215168
16128,5532463
15024,10675994
11387,7370654
4011,6045798
1367,4313973
12114,7165116
7481,4883353
9019,7797519
8020,5024112
2241,2692722
13370,7966284
12845,7412443
27066,4384043
19918,7306272
18481,4040575
26080,7006500
1807,5201780
12810,4753892
18900,2804812
25892,7862064
21787,8780996
8861,7145804
4470,5115749
14140,6140685
16520,7583765
3784,5139520
24522,6356453
31155,4087938
21393,4088952
30817,5674974
24553,4884770
13737,5921966
4629,5852238
29260,6232347
19821,6766108
373,6284867
2787,5703181
318,6893597
2077,5884446
6336,4604175
12380,5575227
31355,5573798
6843,4911959
12578,8862097
2341,6533693
15567,4732240
28523,5503492
31597,6057371
27130,5477856
27970,9960872
12321,5588606
1515,7883031
6881,7810099
2955,6363055
18321,6193629
11989,6249868
22017,5799257
31109,6900659
14069,8559256
15555,7640263
582,8583210
4799,4735542
29240,4456308
29212,6143163
24596,7978575
4535,18692932
18294,17892892
14784,6134738
2984,8328669
4932,7818013
5284,6223795
643,4729074
3063,3974994
23983,6190607
4582,6553343
159,7064262
18391,7434550
29342,9379572
2014,4545737
1416,13210881
1967,8665012
19862,8703280
13742,5272993
1772,3307082
1634,4691124
16119,5090433
2064,4955880
12701,6061345
7061,10770260
12862,5060737
14218,3950414
30138,6291558
3446,3885392
7649,5204545
1102,7122571
17170,6085740
12292,6263243
8982,6031284
11736,6534578
27896,11719180
31531,10820514
5524,5073980
23254,5684552
23351,6524580
12324,5363765
14366,6141811
25932,46585136
29216,6713362
24261,5938489
24564,6723133
7100,9483667
21647,6847378
18243,9011955
5781,2397991
15540,8470207
27950,4021383
13641,5080640
12582,5588941
14265,5213916
16478,3604443
8140,5378632
3809,7043200
5391,9332916
6279,5507164
5906,6418271
12527,5452159
4216,6445313
17345,6442631
7520,5007986
28825,11577918
27008,5211449
14280,5708307
8662,2394957
5135,3248549
13414,7606646
25378,5799922
15045,5853534
11009,5627257
4279,7525861
26453,4633589
20948,7157945
10361,7452886
15267,5417033
25220,8701869
29321,6112199
18621,5891493
18489,4463369
10282,4882775
25082,6468677
10653,4226781
12093,7606295
10350,7042279
21075,4199886
22726,4451361
17317,14375594
20288,6371140
8226,6007155
23650,5653008
16940,4532330
22557,5288551
17374,6788516
22448,6456900
10013,5902818
18961,3936408
15420,6153888
20406,4944128
20337,5869341
16979,9346612
1339,5567985
25600,4596266
17214,8374255
22834,7934015
1135,9612560
4957,5456541
31092,7491397
3624,4113745
28655,6845760
3365,4762168
31745,6104082
30719,5222205
31089,3774714
12877,6011131
13881,6867999
2074,7983161
27023,5741639
31476,7862064
20347,7563282
26359,6704123
2896,19468206
25844,5971358
12251,6163439
24781,5642078
3906,8288104
3982,6172056
28890,6905346
23542,6041124
17476,4919439
18147,4422071
9182,10899282
26108,10158227
20082,7263666
21093,6897087
11743,2258807
25334,7584957
5401,4716122
3142,5426535
18708,6404587
21073,5474097
16566,6196211
30212,6339176
16354,2646915
5488,3853210
14482,5506928
29617,6643252
3855,6704886
19915,6048438
181,5684192
20904,6265704
19540,6405828
10674,4711572
1955,6164085
26574,6401321
16947,14117404
14759,7422036
15496,7386824
31185,4796125
18837,5356691
31578,5767865
31582,5367824
12671,6260504
9859,3573665
18563,4199339
5725,4020806
1440,4083323
6006,5081304
8981,8054572
19654,8211306
27360,5809738
7297,7643820
13625,7627881
2977,4403170
11579,5306012
22488,6738137
3854,6120598
4858,12509338
31101,6597064
29344,7086143
17729,4926532
2867,6401456
14132,7142673
12148,6134738
25584,8030773
18190,6028238
21761,5420163
21395,7443601
4524,8046847
26352,5909464
586,5653853
93,5818643
9822,8442522
408,6030112
25295,5799612
9538,14170984
11168,5937399
26205,11230546
12960,6195433
22713,5576237
172,5452592
15116,4538795
2076,5875762
2020,5645500
19891,6037011
17482,6958812
18119,5810637
15686,7348895
20491,9241148
5002,7748302
18970,616566
21763,3494669
5345,7085321
21461,5071424
28748,5403632
22925,5843555
21163,7059318
18572,6472566
6590,16624450
24863,6167475
1685,11436268
26024,6514605
3355,15034203
14070,5402961
5111,2457187
1966,7654576
30624,6562193
5220,4480877
8343,5592083
16926,5988538
10707,8258997
19770,4320941
21934,7474074
9256,5751094
28958,4693311
17578,5638815
19972,6195279
16613,4697930
25118,6212184
12661,14500490
2516,5793185
30735,8715610
18418,5233071
18385,6218288
26973,37888576
1947,24988768
2656,13645509
31247,10826370
18967,3762890
23854,4573099
1154,6962786
14428,6196836
6687,7248660
17045,7189617
18493,8148353
23287,8412456
12918,4934789
11864,5338165
4702,5084925
19186,7080467
13264,4380232
26291,6293252
19331,7901625
26081,7247820
14049,8052692
16592,5639951
3481,6656082
1142,6166014
18269,8379024
17950,8425813
30778,7757767
19135,5037718
20793,14342047
5307,6251533
31426,6373432
11548,6509261
22043,3828176
15886,7964739
19521,5173205
27289,1314891
6592,5899982
10291,7705060
21228,6931667
19993,5933984
23656,5049577
9973,7967554
29094,9918417
17573,6398597
7539,6729459
16071,6829884
29156,1275088
723,4731788
3469,4462482
17403,4628885
11081,7048420
11645,8115049
26047,3242440
10813,5291445
21134,4474096
30884,6272527
4114,5417416
29291,7630680
13430,2608891
20547,13718212
25492,6643252
27557,4858146
3062,5177663
15150,5404141
227,5656523
12684,4925055
25853,6398006
28014,6739516
21753,6090868
9073,8007342
13327,3864603
7487,5919490
364,20074036
27908,13030562
27627,7584957
25374,3434717
610,5933984
10541,19390200
21823,5610198
17546,6875089
2234,6365712
4283,7994478
30816,2958813
3833,5040761
8045,5479507
23826,15370922
28486,6053151
7810,4268551
19138,10972684
26429,5039858
639,5236973
17873,5123131
13251,4374087
7377,7745549
17093,7487272
20445,7644541
30058,8012940
477,11781080
6064,9815556
18325,5653299
13282,4232918
22316,5285554
30211,17506912
30042,8200395
16191,5629028
14807,6797408
27497,22145248
25978,6725444
8845,6366560
7051,16524402
22711,5293218
1957,6820604
6981,6791327
7048,7392536
28913,4179280
19800,5123442
27892,5353465
5152,11230546
13124,4360701
3696,1254270
8523,6106012
7583,9650068
10385,6265704
316,6737424
12472,7685334
3921,8040399
27800,4905753
26774,5545623
24988,12836148
9857,7392537
16137,5160442
17596,5322418
1989,4234417
13580,3777204
21523,7459206
18582,6913395
25534,6267425
16679,4191119
27898,4434081
20156,8724873
17433,5082461
28156,6070521
11274,6178722
30007,13201950
6367,5432348
21521,5044654
25563,5412221
29709,8034348
4828,14052211
12449,6552469
26851,12632354
17933,9235616
11406,9046442
4264,8205450
29429,15669102
2644,5070675
11194,4822729
17860,3312428
23212,13320135
2294,4375334
8381,7456174
678,4691029
23513,6610684
2862,4484557
4290,6172300
4138,3174463
22559,5323552
4970,5318258
26985,4326745
28494,15396860
14924,7871437
23193,6721584
20794,2960430
15063,6699258
25435,19390414
10114,5658849
16620,8709413
12589,17121656
8454,14206390
2764,8025176
6867,4946006
31672,5936850
16963,8200395
5132,5289991
27407,6979024
30691,8766849
16069,18923786
15481,4129546
12016,6479744
1765,6130682
19508,4487455
27742,4308332
8493,5415344
1787,2383102
15516,5038249
11237,6062543
6474,5201505
24477,8847840
6566,5884446
5001,6740066
13670,8713946
1246,7422781
13577,6643252
3493,4896360
26693,9814438
27636,6335699
16440,5806668
9451,5609558
10141,7452886
29417,3502573
13396,3363325
6494,5519348
31269,5754709
24129,11835718
8977,3646299
22887,8389977
8386,6485360
31334,5945065
30644,8428230
1143,8798889
7345,8852942
9385,4682609
1609,5648955
22640,3216788
19091,5482799
13376,5864090
12672,3943534
3714,5526507
618,4898675
1320,7053835
5676,5918558
16431,13047390
25214,6350952
4724,5652907
15703,4964660
17831,9653197
24875,7398921
16075,11399754
23092,6442631
8720,8200395
28187,6386442
17469,5490569
5167,4322131
15832,8467493
24310,7518070
31718,2040791
23942,4518521
12510,6527429
8941,6401336
18002,7439979
8902,7793604
27763,6332743
21973,16676221
20519,5765162
5421,22791544
28845,8040399
5156,4141117
24066,3388341
13597,4815503
27523,6625549
10751,5943895
31494,4387603
22159,4161220
4969,4470744
29436,6115007
3016,5936036
29421,9494258
8243,7142543
19657,6558268
21925,5137072
20063,5814632
27047,5732685
30588,5948054
15760,5359779
11641,9984346
15761,5042824
12716,6325439
17774,10434812
25678,4228722
11689,6117303
20594,6062802
19305,6544044
29326,5160613
1801,6276201
5403,6613282
15601,5443554
2643,6106361
18017,6112455
16010,4636919
13313,5540318
1902,6067780
12438,3839923
13506,5469130
20031,4533488
26204,34100992
10645,5566551
23980,7677810
1857,14567862
23306,1941510
3930,7528954
6388,4448427
28763,31647558
2445,7496515
9630,6587107
11871,4499821
23628,5840468
16477,4548533
7714,6663177
1500,4503127
29144,14742501
30819,6856346
24664,4020031
12802,5280659
19274,14106932
3573,3095240
15361,6692777
9298,5487075
9553,5948822
27510,6280972
8576,8330384
4701,8033640
4968,9849504
24631,8766849
10768,6951729
22205,5593451
27514,4644560
18902,6467084
22571,3038298
12956,5857979
3698,7552507
3871,4391495
19618,6307620
29496,12629752
10466,4323528
27929,20816952
13675,3617353
4740,24988768
4329,6089846
29924,28783652
29894,6805012
22525,10942606
1267,6259288
19393,9386477
3554,4438102
5471,5934172
17165,7159773
10178,5361535
28712,6666981
26731,4901290
11319,6742407
19469,6280972
14896,3387160
28466,1951403
569,5146440
8708,7203883
23227,6456900
2288,6265704
24433,14088464
23655,7398823
26998,3715630
2433,4414060
6205,5982813
12340,3327453
20257,14117404
16266,6031284
31274,12674966
15962,6642045
24901,6794739
24458,9633380
4748,7815728
1892,6165157
20349,4372981
27712,6898223
2607,7676351
10570,11994222
13601,4865443
23537,4934321
13507,6843839
10627,11756320
16744,4808794
2901,3961225
16877,5858362
23884,7796798
6216,5411350
9648,7005813
16956,5245681
4559,6955576
3658,6031284
4118,4424395
22596,4892941
10792,3366211
15198,4085107
24432,19395128
2342,6619052
4010,4924717
30807,8104725
5775,7195625
7603,5640866
6793,3125676
8171,6182609
26486,6697961
15639,4563606
24469,8738839
14309,6366031
25024,4269523
13208,7944797
26208,6386486
3823,4268063
29518,7354541
4963,4282969
16207,6867758
19550,14375594
15578,5942349
16939,4414653
29427,8691216
21098,4358567
30551,5052396
14102,6621406
20732,5765236
12574,18190812
3358,5433959
31412,4698020
23097,4904406
28929,5450722
16728,9235616
5819,7249230
864,9063820
27582,11177518
18118,6163848
7444,5928131
15822,2887637
27626,16853732
16366,4899972
16049,7565918
12963,5218352
29124,14170163
30236,3779981
28861,4296532
4569,7067923
25321,5328354
23977,8660106
11956,26095732
10378,8270967
17565,11430017
23889,4756500
6048,3269520
1746,5653299
18369,7340690
21990,2256579
24675,5543849
18074,6747891
29542,5412026
16650,9711474
8751,5074152
5494,7503213
20723,5732695
16419,6763894
13223,5044106
27002,3958239
1225,7766422
359,4769314
19340,10511569
27468,5215019
18719,7068092
1760,5753408
15949,3674809
19099,5819454
12538,5136393
4804,7653857
23247,4176637
22181,5404143
10270,6439413
3157,3061550
12508,6326106
27144,5380323
13120,7809558
4436,4802259
13955,7494904
9338,6050134
11445,7736176
12303,5885392
2715,5193126
2345,6907092
26962,6381048
242,6504260
25742,5817052
21209,4918929
2015,3765511
8448,6406654
10388,5328190
14902,6653570
2885,6723133
12883,6890519
3224,5675182
20007,7148131
194,7143113
21682,7237437
23182,5584713
20897,8311896
23862,6011131
18795,7484817
5320,5924152
25370,1718523
10738,19830576
9758,4233195
17070,5571847
31184,6323181
24853,6163439
12134,5934748
8250,6913202
266,7104600
29322,6050842
12722,7294924
13870,5531253
24466,6919978
29537,5891159
13576,6463227
6622,5719148
24211,9586358
14250,4934383
12892,4722390
28776,3248549
4050,4703542
19659,8466120
24178,5957862
16810,5799892
834,4374541
19865,5732685
27745,3774026
15488,5038853
16660,7223461
16725,7874560
23048,5403632
18657,6004091
7608,5177964
12477,5700207
6193,8386728
18630,6728222
16030,7318326
8799,14606192
12219,13073415
18782,5053897
5091,9904906
14343,3647136
27563,5202582
20516,6803860
15684,4051072
26621,9905904
21045,4911450
4909,5598333
21409,6974963
9248,11436268
2063,4147749
22940,4966348
15660,4572332
16959,4074603
17142,4508614
2936,4783871
2354,6960952
22183,2326528
14301,2591607
8136,8417323
24153,6435967
7552,5262555
11412,9384248
3581,5610848
14978,4841126
26822,2992594
13733,7112845
25725,1470181
3928,6166815
14854,7546757
7766,5468118
3951,7576318
19494,5403632
7490,5252437
22617,4808794
1856,4969467
15271,10674183
14228,7107602
3511,7663460
15076,6324476
27313,6635174
9134,7233448
26726,6020326
30974,6772369
19103,8283082
8938,7709265
18671,8163575
18449,9372676
759,6967479
31655,4459649
24571,5738935
30540,8766849
29614,5468227
557,6696576
24833,7183385
10033,5972169
17663,5510158
17480,4843169
18201,5071424
27312,5136393
9626,6325857
5454,5524200
21648,13294888
26437,2887637
14713,5899092
1441,4940349
8624,5900535
26179,5629999
21692,5210352
2600,11035588
1270,3499052
16805,2881130
19909,6999625
12927,7435941
4635,24988768
25199,1784516
6599,6653570
15758,9430892
29930,6048274
1045,8798889
28374,8235305
10952,7858920
5654,4786600
28073,7623578
23270,6936522
8152,14742501
6076,4363601
9380,10056492
24673,12116556
28595,2916475
20477,4327914
2963,6143460
212,5474527
17808,5762164
17253,3281472
17980,5648932
18901,4278365
24216,7923509
19142,4127576
19459,5163925
20067,5007986
20274,8345510
11981,5225327
13954,8538881
20668,7368430
23645,4364696
11642,6131498
11726,5530425
13562,4321620
17267,4631628
3913,13806281
882,5475352
3315,5452615
6514,5989551
1447,5439253
22399,6007733
27322,8375823
2186,6320986
479,7106173
28806,7477227
3095,5689165
13160,7841645
977,5995392
23209,7235414
30150,8413354
18158,7438746
6114,14254442
30267,8745339
2394,1727402
8568,1398565
11604,36039064
3827,5466110
5636,7824403
27889,5038117
27995,6064906
12428,9102732
15651,6780637
23955,8386312
4180,7592616
17222,7314129
3523,14630913
9152,11436268
7760,6584639
12129,8473181
23049,6923977
26223,6334290
29651,7486267
5218,7967554
17526,26315560
27731,4030410
14592,7402905
3598,12660624
2626,8097367
3755,6343165
17612,6233321
11466,6349552
4713,7991868
16600,4724972
24591,5024179
17035,6974989
11196,7072140
28989,5657074
21136,4013630
27277,4108145
5465,5474097
23914,6636307
30352,6967034
5930,5254782
20020,4537058
630,6636677
4442,6201308
5011,4250053
9122,4490297
2148,4841126
25917,5989072
14820,5537608
8826,4854121
25191,6253880
4298,6660857
4541,5474097
15993,6330503
4447,13057162
7628,2274006
10276,4456308
6490,6460944
18839,6274299
