id,salary
4396,6510842
8816,4468143
9005,2743849
25835,2720302
24179,15260296
26046,6676893
29245,3764452
11408,8193933
28609,1994702
16264,3313995
22949,4889661
8294,6185818
8805,34362828
28981,11302908
25111,6993970
27300,6647609
708,10728107
15876,6630048
30524,7183612
9510,3580803
3611,3345361
22315,3145649
16128,7103263
15024,15110983
11387,27164810
4011,5040124
1367,4895605
12114,7507089
7481,3329462
9019,4736009
8020,4720886
2241,4938995
13370,11752065
12845,3513631
27066,3431767
19918,6907954
18481,7047997
26080,4480429
1807,4262570
12810,7565818
18900,3190196
25892,7467040
21787,11804150
8861,6275653
4470,14270613
14140,8656698
16520,7516145
3784,5511710
24522,7029648
31155,4084230
21393,5015931
30817,6134723
24553,2997829
13737,11672226
4629,17626640
29260,9902918
19821,7806299
373,4903007
2787,3013723
318,9266910
2077,4861820
6336,4939072
12380,3693548
31355,5320711
6843,5780099
12578,8917151
2341,6770713
15567,2514689
28523,5695383
31597,9451335
27130,5029835
27970,11459984
12321,2916920
1515,9224692
6881,7911863
2955,5105300
18321,5641429
11989,5566215
22017,4969928
31109,5850628
14069,5215445
15555,7624735
582,10163496
4799,10190992
29240,4993012
29212,7764404
24596,16743664
4535,22522132
18294,37120436
14784,5371008
2984,7054758
4932,12449141
5284,3319650
643,4719786
3063,5640983
23983,3335001
4582,6366990
159,3637319
18391,3271687
29342,5716634
2014,4155388
1416,16889334
1967,8685793
19862,7871897
13742,4370840
1772,3242016
1634,4394086
16119,2883811
2064,10061847
12701,6388543
7061,12168982
12862,5054314
14218,4739562
30138,5529427
3446,2749925
7649,3972752
1102,10771000
17170,5151525
12292,4316196
8982,5080604
11736,7377500
27896,13898099
31531,8880573
5524,4104244
23254,4828453
23351,7929934
12324,4141358
14366,5389845
25932,114986688
29216,7933684
24261,5557565
24564,4009269
7100,9142028
21647,6846450
18243,8288348
5781,4394016
15540,8066843
27950,3657111
13641,3249851
12582,6110741
14265,5021217
16478,3877852
8140,5841525
3809,7775445
5391,18584196
6279,5063064
5906,5191935
12527,3971591
4216,2938161
17345,4082795
7520,9977398
28825,10965699
27008,6117118
14280,3676092
8662,3775846
5135,2917531
13414,2820000
25378,5276687
15045,3946528
11009,5808902
4279,5612358
26453,4635751
20948,8069777
10361,9506970
15267,4489837
25220,7039380
29321,3096257
18621,6256832
18489,2562725
10282,5743104
25082,3430844
10653,2538550
12093,6169531
10350,10172418
21075,9119251
22726,4381779
17317,14360749
20288,9386910
8226,3456558
23650,4768133
16940,5425637
22557,4313998
17374,4063162
22448,3892272
10013,5185923
18961,3339814
15420,5854718
20406,3776365
20337,3591668
16979,6078511
1339,4199046
25600,7213776
17214,3011358
22834,5132855
1135,15485287
4957,7707821
31092,11507134
3624,2666274
28655,7384764
3365,3691595
31745,7435133
30719,4773635
31089,4325394
12877,7531035
13881,4502657
2074,6384378
27023,6730314
31476,7467040
20347,8004302
26359,6426373
2896,11477397
25844,7593310
12251,6728342
24781,4116911
3906,21698746
3982,5720605
28890,3170623
23542,3120855
17476,3982561
18147,5999555
9182,6498714
26108,5740768
20082,3166999
21093,5150259
11743,2076114
25334,16475560
5401,4817385
3142,4562747
18708,7990421
21073,5750135
16566,5709347
30212,8946484
16354,3522465
5488,5798286
14482,3446523
29617,6009142
3855,6376429
19915,4134651
181,4985405
20904,5566247
19540,5012017
10674,4548056
1955,5097430
26574,3911903
16947,17941986
14759,4640390
15496,6592825
31185,9848367
18837,5206521
31578,3755827
31582,2710941
12671,7273155
9859,3013086
18563,4715030
5725,7010816
1440,10041777
6006,1792114
8981,8324670
19654,17138358
27360,5307791
7297,7067419
13625,11376764
2977,3224965
11579,5346788
22488,6419001
3854,14284857
4858,14045112
31101,14698452
29344,7292193
17729,4139040
2867,4493199
14132,5708352
12148,5371008
25584,12023803
18190,3992248
21761,4980892
21395,9163444
4524,14932414
26352,7118641
586,4857862
93,8032462
9822,12819811
408,8861370
25295,4932904
9538,12000368
11168,4350883
26205,5993246
12960,5829643
22713,3693548
172,6248534
15116,5420961
2076,5120495
2020,5052769
19891,5874289
17482,4780030
18119,3125537
15686,6260146
20491,11441717
5002,7807358
18970,1445570
21763,5430095
5345,12091104
21461,5608647
28748,3658196
22925,4279266
21163,4237214
18572,7324756
6590,11304007
24863,11281525
1685,9199842
26024,3470079
3355,10330286
14070,4406865
5111,5081732
1966,6535557
30624,5118935
5220,4699994
8343,2767602
16926,6128476
10707,10010090
19770,3825034
21934,5081569
9256,2856268
28958,5792412
17578,6152609
19972,5125412
16613,3564454
25118,8163228
12661,49012856
2516,4355530
30735,5605087
18418,4271354
18385,6092285
26973,102077568
1947,28923564
2656,15293643
31247,9572364
18967,4750383
23854,4151860
1154,4033631
14428,11295441
6687,4539197
17045,5442156
18493,13500643
23287,12182859
12918,7873963
11864,6177224
4702,5455822
19186,3580727
13264,3550812
26291,5497233
19331,5808854
26081,10324093
14049,4878783
16592,8682515
3481,11105572
1142,4778991
18269,9271127
17950,7332608
30778,13601457
19135,4024710
20793,10231397
5307,4052356
31426,4938020
11548,5093781
22043,3921641
15886,9289060
19521,4587638
27289,5501066
6592,4697844
10291,10495779
21228,9750642
19993,4728610
23656,5805740
9973,7650073
29094,10521129
17573,3991461
7539,9022974
16071,4130494
29156,2888673
723,5293389
3469,5423209
17403,3543510
11081,7902027
11645,4670136
26047,3981254
10813,4222232
21134,6547736
30884,4655852
4114,5007356
29291,5998609
13430,3522465
20547,11467293
25492,6009142
27557,3005355
3062,5151052
15150,3241837
227,6427781
12684,4141373
25853,3802405
28014,8876109
21753,6512242
9073,4570045
13327,5182540
7487,11672226
364,14337851
27908,14291525
27627,16475560
25374,4788620
610,4728610
10541,8406257
21823,6436679
17546,6387242
2234,6018229
4283,12579933
30816,3468726
3833,12494063
8045,4607805
23826,15164791
28486,5420859
7810,4073340
19138,9356077
26429,4682570
639,3842933
17873,5624390
13251,3224965
7377,6366427
17093,7526557
20445,7600106
30058,9407222
477,17415490
6064,11480540
18325,5004857
13282,8227339
22316,9515379
30211,15455385
30042,11999657
16191,4694829
14807,9845192
27497,21422782
25978,3895087
8845,5786588
7051,16205610
22711,6710279
1957,7169539
6981,10339862
7048,15698509
28913,3324658
19800,4237228
27892,10547231
5152,5993246
13124,4801850
3696,2366854
8523,5900734
7583,8515207
10385,5566247
316,9028240
12472,6202740
3921,18001356
27800,5869172
26774,9607153
24988,8238909
9857,8644358
16137,4592387
17596,3365640
1989,5132003
13580,2306558
21523,6100656
18582,9649051
25534,7933828
16679,5681946
27898,3573155
20156,7491010
17433,6916083
28156,7019253
11274,4607104
30007,10108783
6367,5896450
21521,6009032
25563,4901162
29709,5529572
4828,16702638
12449,5080162
26851,16788362
17933,10003526
11406,11498576
4264,8682097
29429,11996365
2644,5680231
11194,4796921
17860,3554913
23212,16593315
2294,4335001
8381,6763352
678,5228958
23513,8206710
2862,5015879
4290,7424133
4138,3459897
22559,4153778
4970,4330179
26985,5133857
28494,12172690
14924,19970944
23193,5541452
20794,3614063
15063,5078086
25435,18411768
10114,5629558
16620,7607861
12589,22451824
8454,13984129
2764,4381964
6867,5631789
31672,6976688
16963,11999657
5132,12240306
27407,7002461
30691,6040814
16069,13069192
15481,4329766
12016,4714010
1765,4867241
19508,6177353
27742,3026584
8493,7244452
1787,3893962
15516,6134816
11237,6424844
6474,5760679
24477,4544318
6566,4861820
5001,8843835
13670,6227440
1246,32348952
13577,6009142
3493,3436211
26693,11391533
27636,5010312
16440,4573093
9451,6879850
10141,9506970
29417,2481152
13396,3915472
6494,4749951
31269,4267712
24129,7730391
8977,6750423
22887,5241547
8386,3762067
31334,5272670
30644,7353871
1143,5515081
7345,7565900
9385,4381779
1609,8309246
22640,7183701
19091,7714755
13376,5704032
12672,4803287
3714,5593701
618,4599994
1320,9572716
5676,3030353
16431,9904453
25214,4099420
4724,3211609
15703,4976476
17831,5812350
24875,10795317
16075,12861274
23092,4082795
8720,11999657
28187,10944764
17469,5379329
5167,4300459
15832,13456901
24310,5881978
31718,4266575
23942,3523618
12510,5782734
8941,8843491
18002,6213797
8902,6209855
27763,4371939
21973,11469703
20519,7424812
5421,26911918
28845,18001356
5156,3941369
24066,3743079
13597,3897945
27523,11164003
10751,6623945
31494,3892782
22159,4538188
4969,3632337
29436,7470896
3016,9252423
29421,5499980
8243,3818306
19657,4915209
21925,4363802
20063,2759245
27047,4804397
30588,7768326
15760,6327973
11641,8026652
15761,4351370
12716,6355746
17774,11448566
25678,3564509
11689,9066159
20594,6541658
19305,4793726
29326,6279133
1801,3873402
5403,5808110
15601,3678833
2643,5589390
18017,6030243
16010,4458314
13313,4057168
1902,7819278
12438,4359657
13506,5125284
20031,3050137
26204,13123488
10645,6165349
23980,7510663
1857,20510698
23306,2961125
3930,4410268
6388,3083489
28763,11733780
2445,9436101
9630,6188053
11871,6209653
23628,3406850
16477,4381779
7714,6280402
1500,5308772
29144,12120939
30819,5689484
24664,7681280
12802,7672552
19274,19595018
3573,3080923
15361,7546417
9298,5072752
9553,15339648
27510,8964851
8576,9476420
4701,13503432
4968,11235799
24631,6040814
10768,6032756
22205,7813463
27514,4621621
18902,6009999
22571,3727328
12956,3888741
3698,6211729
3871,4087034
19618,9536138
29496,10832361
10466,2434972
27929,12508019
13675,4218547
4740,28923564
4329,12522284
29924,8963664
29894,6635426
22525,6370963
1267,3934696
19393,10168315
3554,4940980
5471,4198561
17165,5463430
10178,5485452
28712,8264610
26731,4751982
11319,5552118
19469,8964851
14896,4479515
28466,3101467
569,7669151
8708,5559149
23227,3892272
2288,5566247
24433,13655909
23655,3984247
26998,3331677
2433,4328882
6205,5859025
12340,3704072
20257,17941986
16266,5080604
31274,23750084
15962,19087970
24901,6522436
24458,3743687
4748,13149733
1892,6501556
20349,5738944
27712,4824940
2607,4079720
10570,12327312
13601,5801811
23537,8309079
13507,6055696
10627,21496482
16744,4263886
2901,1512638
16877,7642642
23884,6573889
6216,6911253
9648,10157263
16956,4907514
4559,4815386
3658,5080604
4118,5135266
22596,3286252
10792,6983310
15198,4112769
24432,23570190
2342,5061598
4010,4006184
30807,5067375
5775,6080442
7603,4466008
6793,2828739
8171,3806749
26486,22298958
15639,2700630
24469,2116924
14309,3282217
25024,3849952
13208,7321911
26208,12439815
3823,4073340
29518,6515477
4963,3709432
16207,8211238
19550,14360749
15578,5539110
16939,3494575
29427,6005663
21098,6206944
30551,5139395
14102,11277165
20732,6022082
12574,4634498
3358,7597897
31412,2579344
23097,4742796
28929,6616599
16728,10003526
5819,4976523
864,21050560
27582,13239223
18118,6673171
7444,5880427
15822,3003136
27626,15727193
16366,4037569
16049,7711456
12963,5123732
29124,13305212
30236,3985680
28861,4804168
4569,5592211
25321,5878524
23977,10615294
11956,4466746
10378,6621783
17565,2620171
23889,4408123
6048,4433415
1746,5004857
18369,4183841
21990,3671625
24675,8453468
18074,10193919
29542,4023589
16650,7163689
8751,4594772
5494,8019603
20723,6173604
16419,5035634
13223,4978321
27002,3804454
1225,4097164
359,3022990
19340,10670819
27468,7841196
18719,15476573
1760,6281644
15949,4100010
19099,5097669
12538,4041313
4804,8265961
23247,2143769
22181,6144188
10270,5565839
3157,3949586
12508,3560386
27144,4979048
13120,9420641
4436,17997782
13955,10048622
9338,4177584
11445,6729625
12303,7512622
2715,3094016
2345,12085538
26962,5542784
242,8518167
25742,6816262
21209,3302487
2015,4971428
8448,4841877
10388,4309315
14902,3984127
2885,4009269
12883,8801741
3224,8357959
20007,7082735
194,6318510
21682,6779057
23182,8628619
20897,9672291
23862,7531035
18795,9917606
5320,5378844
25370,11685110
10738,13954916
9758,3798893
17070,10180724
31184,5908397
24853,6728342
12134,6457920
8250,5890614
266,14033721
29322,5530499
12722,4557266
13870,8964275
24466,6573324
29537,6677861
13576,5238259
6622,6083126
24211,8999487
14250,2787833
12892,5100669
28776,2917531
4050,5081623
19659,10708546
24178,4533236
16810,6331297
834,4484466
19865,4804397
27745,3633766
15488,3713410
16660,15652751
16725,15485287
23048,3658196
18657,6143997
7608,6902551
12477,5036174
6193,6144926
18630,6336289
16030,9091437
8799,10996307
12219,14240519
18782,3692967
5091,12532846
14343,2679952
27563,3992606
20516,6498439
15684,5397701
26621,5522609
21045,4654787
4909,4694829
21409,5510723
9248,9199842
2063,4381779
22940,7003646
15660,3221173
16959,3274787
17142,19271592
2936,9577307
2354,8491306
22183,10921663
14301,5982736
8136,6976118
24153,4135988
7552,4788777
11412,7396382
3581,21532098
14978,4262528
26822,5151105
13733,5807419
25725,4901376
3928,7426107
14854,7650073
7766,5242964
3951,7711456
19494,3658196
7490,4030692
22617,4263886
1856,4079131
15271,3640122
14228,5285076
3511,6778076
15076,2893332
27313,3766427
9134,5722641
26726,3120855
30974,4245378
19103,12382293
8938,7594196
18671,9597190
18449,12064437
759,2763217
31655,4381779
24571,5389916
30540,6040814
29614,7395105
557,9632254
24833,8679050
10033,7091228
17663,5185700
17480,4500273
18201,5608647
27312,4041313
9626,4878266
5454,5454844
21648,14673180
26437,3003136
14713,14228978
1441,4537966
8624,3912008
26179,3687478
21692,4381779
2600,14656098
1270,3634291
16805,3694433
19909,3144584
12927,6061115
4635,28923564
25199,3493471
6599,3984127
15758,6788876
29930,4449800
1045,5515081
28374,6655029
10952,4510397
5654,6668547
28073,4409908
23270,7699273
8152,12120939
6076,5770243
9380,7899568
24673,14100143
28595,5191515
20477,3725369
2963,4714401
212,3688510
17808,4749057
17253,4367986
17980,5802444
18901,6740552
24216,10035892
19142,4251897
19459,3111874
20067,9977398
20274,15007650
11981,4663542
13954,6622321
20668,3813458
23645,5037188
11642,4801195
11726,4051231
13562,4531150
17267,15956789
3913,12159292
882,2226874
3315,3686892
6514,8638505
1447,4231135
22399,4770148
27322,13328837
2186,8843491
479,7631662
28806,12920178
3095,4266061
13160,7430323
977,9217039
23209,7779582
30150,6402452
18158,7171993
6114,5247389
30267,4468011
2394,10579957
8568,3288941
11604,85904728
3827,4461006
5636,4995611
27889,6526978
27995,4137180
12428,3008641
15651,4018188
23955,10107353
4180,9577814
17222,27164810
3523,13269073
9152,9199842
7760,7611455
12129,14996273
23049,5495739
26223,5585336
29651,7752314
5218,7650073
17526,47444320
27731,4533505
14592,10790277
3598,5724523
2626,13567925
3755,6983543
17612,3821557
11466,2427111
4713,7221683
16600,4340947
24591,4889173
17035,5595683
11196,8376531
28989,6335847
21136,4087710
27277,4294366
5465,5750135
23914,7652520
30352,6271950
5930,6400641
20020,2039751
630,8481425
4442,3383621
5011,2108299
9122,2231982
2148,4262528
25917,5670247
14820,6191121
8826,2846444
25191,8425702
4298,5253620
4541,5750135
15993,10617201
4447,17540000
7628,846486
10276,4993012
6490,9306078
18839,3534550
