id,salary
19862,7087564
19865,4846200
19891,5627487
19909,5055460
19915,3843500
19918,6173016
19921,5935529
19972,5366308
19993,4510014
19994,4561626
20007,7361845
20020,2758607
20031,3731134
20063,2927154
20067,6292933
20082,4379285
20156,8734038
20217,3466081
20257,14581329
20274,10742851
20288,7793629
20337,4375906
20347,8098847
20349,4686043
20355,7283644
20376,4366291
20406,3987332
20444,4334442
20445,6711850
20477,4293940
20491,9672269
20516,11581315
20519,9221297
20520,5826101
20533,5469447
20547,8919123
20594,6144724
20663,5937641
20668,4402701
20723,5620989
20732,5159551
20778,4056373
20784,11892587
20793,11277122
20794,4101352
20897,8166128
20904,5065233
20948,9260549
21021,5461512
21040,7231763
21045,5070817
21073,4846200
21075,8066664
21093,8160833
21098,5820848
21134,4323582
21136,4933103
21163,4352538
21209,3528524
21228,5322525
21337,4516294
21393,4089164
21395,9403981
21406,4060766
21409,5297983
21461,5321433
21521,5642764
21523,5699362
21617,4510014
21647,6054268
21648,12554934
21682,8338647
21692,4293940
21753,4247587
21761,4846200
21763,4957548
21787,12041425
21823,5446730
21903,5343165
21925,6648381
21934,6290331
21973,12889393
21990,3200065
22017,4556828
22043,4003613
22074,5165837
22159,4293940
22181,4436006
22183,11750487
22191,8867220
22205,5576501
22315,4402478
22316,6824212
22399,6177844
22448,4556828
22488,8125506
22525,5170884
22557,5257136
22559,3825159
22571,3778141
22596,3169759
22610,4600023
22615,4909407
22617,4003613
22640,5682397
22711,8277478
22713,4867407
22726,4293940
22802,4439679
22834,4142050
22887,8246043
22925,4011111
22940,8281659
22949,4853762
22960,5558365
23048,4293940
23049,5027144
23092,4786006
23097,5469447
23182,9480096
23193,6879011
23209,5442440
23212,14232672
23227,4556828
23247,3921013
23254,4556828
23270,6712374
23287,9940249
23306,3432416
23351,7706492
23418,4516294
23475,13265775
23513,6243015
23537,6657552
23542,4375906
23628,4777411
23645,5187247
23650,5273950
23655,4505128
23656,5278909
23671,7634928
23743,4749385
23826,12337345
23854,4586280
23862,9206115
23884,6611944
23889,4983242
23914,6035449
23942,4557634
23955,10280609
23969,9141922
23977,7008950
23980,4245214
23983,4017012
24066,3813202
24089,4293940
24113,10171114
24129,8463288
24153,7805625
24178,5257136
24179,10031507
24211,8964042
24216,7560631
24261,5282304
24310,5742540
24432,14350696
24433,11896903
24458,4805725
24466,5143056
24469,2759115
24477,3860883
24522,4698681
24553,4349767
24564,4747089
24571,4134969
24591,4909407
24596,13255704
24631,6481970
24664,6946393
24673,8599075
24675,7283644
24781,4299639
24816,8151784
24833,7034728
24853,7495675
24863,10345361
24875,7863147
24901,6956249
24988,7256904
25024,5369359
25046,6882295
25082,4379285
25111,7455326
25118,7534958
25191,6340242
25199,4021713
25214,4324419
25220,6404428
25295,4373625
25321,5996349
25324,5919519
25327,5272237
25334,10966395
25370,4618233
25374,6492798
25378,6144469
25426,4516294
25435,15941635
25492,5822216
25534,9170734
25563,3915005
25584,7577693
25600,5612975
25678,4027624
25725,5307570
25742,5341014
25835,3017815
25844,6142309
25853,5095502
25858,12646193
25892,6755432
25917,4221551
25922,6886607
25932,18610910
25978,4913493
26024,4288724
26046,4341861
26047,3196756
26066,5290992
26080,5088756
26081,9208631
26108,4144661
26179,4516294
26192,6845313
26204,9929826
26205,6268780
26208,11875723
26213,7972411
26223,5095502
26253,15210002
26291,5276151
26301,4995795
26352,7388284
26359,6229840
26429,5132835
26437,3076060
26453,3958179
26464,4907637
26486,13651909
26574,4725041
26621,8621184
26693,11806369
26726,4375906
26731,4151641
26774,10441466
26822,3311868
26851,10730267
26874,14581329
26942,4995795
26962,6022057
26973,18389378
26985,4326811
26998,3939208
27002,3454416
27008,5721861
27023,5498204
27047,4846200
27066,4222709
27130,4322988
27136,8931632
27144,4846200
27266,9376274
27277,4293940
27289,6193408
27300,5290284
27312,3829395
27313,4402478
27322,8200857
27331,6449631
27360,5825908
27407,7028466
27468,5576501
27497,14350696
27510,4726967
27514,3820548
27523,11581315
27557,4477650
27563,5110463
27582,14611675
27622,12057754
27626,13893815
27627,10966395
27636,4997290
27684,5826101
27712,5469447
27731,5224937
27742,4003613
27745,3586769
27763,4293940
27800,5224937
27828,4556828
27871,6776628
27889,6522974
27892,8100960
27896,15840476
27898,3953333
27908,14577888
27929,12732909
27932,10178543
27950,3845127
27970,8063799
27995,4293940
28014,8674367
28073,5000035
28102,5257136
28156,4978931
28187,8668651
28256,18149246
28374,6611944
28392,4556828
28466,3244860
28486,5309563
28494,11784847
28523,4299639
28595,4515835
28609,2953104
28655,5698499
28684,3066141
28712,7319701
28748,4293940
28763,11589460
28776,3719517
28806,11095233
28822,3767043
28825,9638482
28845,16693217
28861,4293940
28890,6414803
28913,4119111
28918,8363703
28929,5092610
28958,6064992
28981,7658157
28989,6238424
28996,6116540
29094,11264966
29124,10966972
29144,14248441
29156,2030148
29158,8100960
29164,8496468
29212,5065168
29216,8204679
29240,4350591
29245,3946651
29260,7665824
29291,5165837
29321,5389815
29322,4326811
29326,5764223
29342,4612207
29344,9638611
29417,3729687
29421,4787151
29427,7514258
29429,12982353
29436,7938587
29472,4083577
29496,9170734
29510,9615466
29518,6234314
29519,7744464
29537,5620989
29542,5208720
29614,6473484
29617,5822216
29651,6790423
29709,5593044
29844,5469447
29894,6769700
29897,6146819
29924,11008163
29930,5375064
30007,12213187
30042,8671445
30058,6013891
30074,4665736
30123,3386713
30138,5603533
30150,6234314
30211,12430667
30212,7938587
30236,4262023
30267,4728538
30277,5417592
30352,7314993
30360,6400225
30436,6964393
30524,6872120
30534,7938587
30540,6481970
30551,4669689
30588,5868640
30624,5940952
30644,8389379
30678,4326811
30691,6481970
30719,4294401
30735,6514923
30778,10744931
30794,6083608
30807,4973384
30816,4210157
30817,5469447
30819,5738299
30884,6039319
30974,4250871
30986,8064822
31089,4299639
31092,12023722
31101,14223507
31105,11937026
31109,5092610
31155,7665824
31184,6822559
31185,11581315
31247,10301701
31269,4253788
31274,14850546
31334,5987859
31355,4022451
31375,4302275
31412,3556303
31426,5242086
31476,6755432
31494,4545936
31531,7250613
31578,3600519
31582,2869776
31597,6872120
31655,4293940
31671,13691416
31672,5093415
31718,4018860
31745,7347651
