id,salary
7653,6582902
30986,6167217
28822,4770773
9644,6934175
4547,10998473
5902,6293641
20663,6418592
1667,7512166
21903,5028478
1727,16979570
12234,48546944
10991,14987040
29472,4687479
9126,17942624
28256,57194372
21337,4182985
18139,16045316
5021,5424504
1020,8296142
9082,4811285
30123,3841365
17005,5688664
18075,13220334
12640,10827941
20784,13067382
30534,6250878
3584,5243243
15275,4424181
4396,4744441
8816,3981531
9005,3802854
25835,2810221
24179,11131954
26046,4054054
29245,3918453
11408,8602381
28609,2151966
16264,3200168
22949,5351243
8294,6208787
8805,69100816
28981,10455980
25111,7335640
27300,6454652
708,6948614
15876,7478941
30524,8991584
9510,4057132
3611,2321222
22315,4362606
16128,21686370
15024,11008536
11387,19699438
4011,4638788
1367,6080564
12114,7001023
7481,3830619
9019,4385641
8020,4548820
2241,5504372
13370,11046418
12845,5895183
27066,3756419
19918,5779930
18481,5531851
26080,4595484
1807,4181256
12810,4827403
18900,3991810
25892,5477512
21787,15713818
8861,5939046
4470,6622471
14140,8286365
16520,8775482
3784,5249710
24522,4985865
31155,4604409
21393,4439652
30817,6165432
24553,3134980
13737,5318015
4629,15334119
29260,8357207
19821,8459850
373,4710045
2787,4141473
318,13875722
2077,5154553
6336,4282002
12380,4545909
31355,4992332
6843,7227230
12578,11387920
2341,6389816
15567,2451540
28523,4858526
31597,8218696
27130,4763092
27970,8288098
12321,2656753
1515,6659848
6881,8500570
2955,8263807
18321,6119199
11989,5899752
22017,5579727
31109,5984681
14069,5438938
15555,8234020
582,20435146
4799,8718235
29240,5090513
29212,5565198
24596,21336414
4535,15099912
18294,55812564
14784,5052161
2984,5072661
4932,11656300
5284,4123874
643,4504753
3063,3732097
23983,3973194
4582,8443191
159,2778978
18391,3917064
29342,4383322
2014,4181006
1416,18955970
1967,7412067
19862,6671660
13742,4493579
1772,2401194
1634,4257336
16119,4502435
2064,8232282
12701,7388444
7061,13297045
12862,5353609
14218,4419253
30138,5146871
3446,3398533
7649,4888776
1102,8828281
17170,4798541
12292,4015789
8982,4682400
11736,5855763
27896,15595576
31531,9510216
5524,3327645
23254,5465970
23351,8638058
12324,4606553
14366,6911489
25932,87171848
29216,8379667
24261,7104982
24564,3848521
7100,9987161
21647,6523444
18243,5734472
5781,4463962
15540,6554844
27950,3329997
13641,3625412
12582,6159690
14265,4722698
16478,4716190
8140,7026366
3809,9394582
5391,17448154
6279,6118858
5906,4525896
12527,5079066
4216,3166742
17345,4785062
7520,8403325
28825,9634792
27008,3393752
14280,4493833
8662,3153154
5135,2648292
13414,2516182
25378,5911737
15045,5499218
11009,5802878
4279,6137022
26453,3837458
20948,8223012
10361,10414040
15267,4425555
25220,7225020
29321,3686363
18621,5711474
18489,4014409
10282,4814429
25082,3616494
10653,2123649
12093,6817012
10350,10363470
21075,8100692
22726,3993605
17317,16403381
20288,8346881
8226,4269895
23650,3948496
16940,6097779
22557,5607209
17374,3818211
22448,4059244
10013,4680117
18961,4348959
15420,6005852
20406,4514020
20337,4350885
16979,5575911
1339,4975684
25600,6900063
17214,2859679
22834,3944002
1135,16293232
4957,6002762
31092,8762323
3624,3443761
28655,6470226
3365,4066055
31745,8648211
30719,4010446
31089,3909517
12877,7705492
13881,4955867
2074,5334642
27023,7391440
31476,5477512
20347,7387782
26359,6631001
2896,19177470
25844,7109139
12251,6866096
24781,4876617
3906,27454466
3982,6102866
28890,4150779
23542,3443064
17476,3998197
18147,6352116
9182,8425487
26108,4848278
20082,4003622
21093,5981458
11743,2809833
25334,15902380
5401,5615467
3142,5048620
18708,7551866
21073,5121780
16566,6553232
30212,8795566
16354,2590508
5488,5941575
14482,4032486
29617,5542035
3855,4277889
19915,4658093
181,5456371
20904,5992026
19540,5491385
10674,3550539
1955,4770969
26574,3387500
16947,16185160
14759,4720717
15496,3920717
31185,10630824
18837,5582219
31578,3172179
31582,3237370
12671,6300450
9859,4073540
18563,5561125
5725,5637316
1440,8826068
6006,2021814
8981,6802444
19654,14278617
27360,5636673
7297,9735814
13625,9331998
2977,2717246
11579,5389585
22488,5488766
3854,8101338
4858,14963370
31101,12756286
29344,6478911
17729,3894108
2867,4680677
14132,6105388
12148,5052161
25584,8104774
18190,5600707
21761,4030300
21395,10288310
4524,14432034
26352,6108994
586,6724716
93,7884630
9822,14484931
408,8446119
25295,3330292
9538,13818857
11168,4339623
26205,6015494
12960,5534948
22713,4545909
172,5281381
15116,4922568
2076,6359964
2020,4841608
19891,6376995
17482,4654703
18119,3782122
15686,6211168
20491,22257814
5002,8648354
18970,1701538
21763,5256626
5345,9086207
21461,5523702
28748,5286441
22925,4156020
21163,5896327
18572,5830711
6590,10420737
24863,7345675
1685,10073809
26024,2721591
3355,9677490
14070,5083012
5111,5437938
1966,5548307
30624,4151001
5220,4678311
8343,3849984
16926,6335801
10707,9553096
19770,3508043
21934,5586689
9256,3650063
28958,5524563
17578,4228257
19972,4875025
16613,3907129
25118,9206130
12661,49287936
2516,4635364
30735,4242084
18418,3217669
18385,6792920
26973,99983648
1947,23830322
2656,12191734
31247,11769484
18967,3745288
23854,5188328
1154,4394673
14428,9837692
6687,3870141
17045,6517994
18493,14256172
23287,10129887
12918,6779830
11864,7164861
4702,5844315
19186,3388004
13264,4092089
26291,4610986
19331,7798021
26081,12024094
14049,4403964
16592,5063678
3481,8707243
1142,5672615
18269,8221261
17950,10220237
30778,13959829
19135,4996047
20793,11132301
5307,4922899
31426,5682578
11548,4335431
22043,4107335
15886,11002734
19521,4623476
27289,4838871
6592,7331277
10291,12100472
21228,6764622
19993,4680958
23656,6067125
9973,6465818
29094,10686868
17573,4284342
7539,5601853
16071,4201968
29156,2494720
723,4602905
3469,5241788
17403,3333215
11081,8406169
11645,5251516
26047,3876679
10813,5588179
21134,4764079
30884,5186885
4114,6525029
29291,5841371
13430,2097753
20547,6622656
25492,5542035
27557,3272464
3062,5186407
15150,4546877
227,5695881
12684,5133317
25853,4756305
28014,10288454
21753,4766274
9073,5389033
13327,5287960
7487,5318015
364,11511718
27908,17616794
27627,15902380
25374,5060834
610,4680958
10541,22271640
21823,5781079
17546,5416455
2234,5709053
4283,8897187
30816,3196526
3833,16211543
8045,4985420
23826,40674044
28486,5089884
7810,4033848
19138,6730223
26429,5010044
639,3606131
17873,7044367
13251,3059794
7377,8722151
17093,10734849
20445,9446802
30058,6071711
477,12191436
6064,8506866
18325,5817545
13282,6082271
22316,5999777
30211,13778812
30042,11051816
16191,4728807
14807,7522894
27497,17889534
25978,5202224
8845,5348398
7051,18272618
22711,7444336
1957,6071778
6981,7424076
7048,13316934
28913,3028481
19800,4930377
27892,9911406
5152,6015494
13124,6127419
3696,2584221
8523,5591141
7583,8306449
10385,5992026
316,6452372
12472,5844214
3921,17537626
27800,5558558
26774,8280915
24988,8967910
9857,7906937
16137,4612154
17596,3976091
1989,5595821
13580,3122081
21523,7125465
18582,10050071
25534,11247157
16679,6973862
27898,4012144
20156,7602730
17433,4500142
28156,5291746
11274,5646452
30007,11745938
6367,5425542
21521,5853456
25563,3689654
29709,5078923
4828,14380866
12449,5285082
26851,16004611
17933,9665722
11406,11011212
4264,8515674
29429,13707590
2644,5575927
11194,4682699
17860,3815910
23212,11579502
2294,3921464
8381,6741856
678,5316413
23513,7244844
2862,3153821
4290,5362021
4138,2725735
22559,3891699
4970,5198444
26985,3953122
28494,8745640
14924,19755326
23193,7874071
20794,3863351
15063,4849667
25435,17491382
10114,6133638
16620,7996175
12589,18232982
8454,15702220
2764,4567616
6867,5012384
31672,6608513
16963,11051816
5132,8272404
27407,6784086
30691,6979484
16069,12119396
15481,3966071
12016,5651639
1765,5505453
19508,6300573
27742,3146281
8493,6283278
1787,3952189
15516,4885326
11237,6704297
6474,6509096
24477,4619391
6566,5154553
5001,10530759
13670,7611234
1246,41184772
13577,5542035
3493,3950202
26693,13806072
27636,4413300
16440,5192229
9451,5171025
10141,10414040
29417,2780271
13396,4637004
6494,4405769
31269,3142319
24129,7670658
8977,5583641
22887,4602541
8386,4152987
31334,5157570
30644,5743354
1143,5369105
7345,6386675
9385,3993605
1609,11488177
22640,5725276
19091,5543147
13376,4950707
12672,4459739
3714,5305153
618,4917507
1320,7145680
5676,3641678
16431,11739384
25214,3654439
4724,3999164
15703,4378920
17831,4438076
24875,8083215
16075,9919041
23092,4785062
8720,11051816
28187,10742609
17469,4608835
5167,5531417
15832,15793054
24310,6249007
31718,3582207
23942,5016431
12510,4917637
8941,8048188
18002,8233725
8902,6043099
27763,4050346
21973,16082062
20519,15171260
5421,27900142
28845,17537626
5156,5533299
24066,3340100
13597,5591147
27523,12343910
10751,7419507
31494,3398176
22159,4830080
4969,2667773
29436,8494516
3016,8662352
29421,6138600
8243,3792912
19657,4890649
21925,5380329
20063,2870958
27047,5643127
30588,6527997
15760,6318833
11641,7394069
15761,4864223
12716,8034790
17774,10868110
25678,3378452
11689,9055874
20594,6578780
19305,4491894
29326,5925835
1801,4485394
5403,4808037
15601,5852686
2643,5079286
18017,5979679
16010,4526626
13313,4523573
1902,6336292
12438,4451203
13506,6281677
20031,3168125
26204,10869326
10645,6428385
23980,5023853
1857,22488100
23306,1138326
3930,4713876
6388,5306469
28763,36002984
2445,9747062
9630,5251846
11871,5285699
23628,3004543
16477,3366058
7714,7344631
1500,6074976
29144,16045316
30819,7796202
24664,5280727
12802,7061416
19274,37175084
3573,3146769
15361,7910924
9298,5659104
9553,10255264
27510,6772139
8576,9004245
4701,13130100
4968,10076262
24631,6979484
10768,5726728
22205,4186671
27514,3864137
18902,6564652
22571,3493328
12956,4444410
3698,4765891
3871,4342510
19618,7590175
29496,10561560
10466,4826596
27929,12012259
13675,4980680
4740,23830322
4329,6885842
29924,5273400
29894,5975849
22525,5152751
1267,4968947
19393,9482454
3554,3709999
5471,5066534
17165,6068027
10178,5339721
28712,6758649
26731,4444198
11319,5459911
19469,6772139
14896,5000864
28466,3660196
569,8213821
8708,6009274
23227,4059244
2288,5992026
24433,10044506
23655,4695989
26998,3837696
2433,5298654
6205,5642525
12340,3800852
20257,16185160
16266,4682400
31274,31371612
15962,9005416
24901,7167401
24458,4640896
4748,11632327
1892,3084466
20349,6509766
27712,4923093
2607,12777944
10570,30914562
13601,4926271
23537,7728382
13507,4676661
10627,15662578
16744,4444537
2901,1847700
16877,6001555
23884,8090465
6216,5721319
9648,5430200
16956,4492574
4559,4616746
3658,4682400
4118,6001993
22596,3424692
10792,4383187
15198,4699507
24432,20038602
2342,5826521
4010,3857123
30807,5316148
5775,6543401
7603,4402921
6793,2416027
8171,4090250
26486,41592392
15639,3119658
24469,4313656
14309,4333798
25024,4679366
13208,6966443
26208,12311989
3823,4033848
29518,6902549
4963,3434723
16207,7953947
19550,16403381
15578,6299833
16939,4519948
29427,4873907
21098,5850452
30551,4092092
14102,11292046
20732,4513205
12574,6113527
3358,4189208
31412,2634502
23097,4417759
28929,5948772
16728,9665722
5819,4841716
864,29845834
27582,12239322
18118,6014914
7444,6425720
15822,3002669
27626,10177567
16366,4985334
16049,7562838
12963,5838470
29124,13199114
30236,3567674
28861,5216147
4569,6459534
25321,4856688
23977,8559086
11956,4773037
10378,6746084
17565,3324169
23889,4497831
6048,4114660
1746,5817545
18369,5094776
21990,3549063
24675,5669435
18074,4203117
29542,4778592
16650,8399408
8751,5162095
5494,8261681
20723,5638001
16419,5436667
13223,5521046
27002,4702695
1225,4283326
359,3684041
19340,7969159
27468,5260140
18719,10469528
1760,5396230
15949,3523187
19099,4852942
12538,3700312
4804,7638242
23247,3333283
22181,4686941
10270,5158749
3157,4016879
12508,4510651
27144,5049697
13120,5585712
4436,14374854
13955,8519410
9338,4581406
11445,5042861
12303,8568320
2715,4410995
2345,6042341
26962,7372616
242,7649035
25742,5935663
21209,3577049
2015,5035752
8448,4635839
10388,3777347
14902,3769596
2885,3848521
12883,5397506
3224,8158493
20007,7203779
194,4991465
21682,9276104
23182,17460378
20897,6315321
23862,7705492
18795,10349027
5320,4927017
25370,6745193
10738,9680538
9758,3823300
17070,8472376
31184,4319019
24853,6866096
12134,5404897
8250,5560835
266,10945166
29322,4485846
12722,4563007
13870,6758396
24466,4686732
29537,6195090
13576,2652407
6622,6974562
24211,8805326
14250,4208185
12892,4117257
28776,2648292
4050,4764297
19659,10984935
24178,5234605
16810,6308674
834,5686588
19865,5643127
27745,3838774
15488,4515751
16660,14258181
16725,16293232
23048,5286441
18657,5637646
7608,5541804
12477,4065049
6193,7481321
18630,5343091
16030,6375028
8799,11224029
12219,13523473
18782,3015462
5091,7993814
14343,2970460
27563,4448624
20516,9831426
15684,5701978
26621,3240996
21045,3881225
4909,4728807
21409,5584631
9248,10073809
2063,3993605
22940,9159618
15660,3054289
16959,3453757
17142,16160096
2936,7809673
2354,6836601
22183,8671030
14301,3719919
8136,6966110
24153,6484582
7552,5296836
11412,5932432
3581,12001998
14978,4269175
26822,4963647
13733,7423304
25725,4951789
3928,9782806
14854,6465818
7766,4507635
3951,7562838
19494,5286441
7490,3829582
22617,4444537
1856,5052684
15271,4254090
14228,6594430
3511,7145151
15076,3330930
27313,3966534
9134,5760422
26726,2775962
30974,4757289
19103,10024399
8938,6455597
18671,8825120
18449,12244799
759,2378624
31655,5190880
24571,4817805
30540,6979484
29614,5905077
557,7833883
24833,8130648
10033,4539651
17663,3890051
17480,3593339
18201,5523702
27312,3700312
9626,4632114
5454,6568965
21648,17943962
26437,3002669
14713,10094734
1441,5763642
8624,3633817
26179,3975382
21692,3096869
2600,12284608
1270,3421803
16805,4412319
19909,3738790
12927,5617718
4635,23830322
25199,4414389
6599,3769596
15758,5633843
29930,4879485
1045,5369105
28374,7145445
10952,5666831
5654,5036938
28073,3982573
23270,8249979
8152,16045316
6076,5677385
9380,11172725
24673,8038153
28595,4927391
20477,4891844
2963,4993895
212,3979970
17808,4569206
17253,4348761
17980,5467156
18901,7726011
24216,6980436
19142,3758527
19459,3752264
20067,8403325
20274,13088186
11981,4592460
13954,7547602
20668,4520684
23645,5617327
11642,5462752
11726,3522387
13562,3705803
17267,9527034
3913,11181898
882,3351881
3315,3425841
6514,6336183
1447,5273761
22399,6342309
27322,8662126
2186,8048188
479,6484435
28806,11600286
3095,4451301
13160,12753384
977,7002646
23209,6014385
30150,8714472
18158,7765376
6114,5135969
30267,4170868
2394,7347311
8568,3088206
11604,58332008
3827,4204504
5636,5730576
27889,6866983
27995,4297397
12428,3265895
15651,5369012
23955,9094718
4180,6644969
17222,19699438
3523,12015101
9152,10073809
7760,8067855
12129,15424016
23049,5720934
26223,5590337
29651,7754602
5218,6465818
17526,51920996
27731,4283603
14592,11259564
3598,4864467
2626,10610716
3755,7821218
17612,3997626
11466,4773157
4713,8278949
16600,3477433
24591,4280705
17035,5619739
11196,6631767
28989,5731904
21136,5103381
27277,3862346
5465,5121780
23914,7094452
30352,9515074
5930,5331507
20020,2722435
630,5071888
4442,3346015
5011,2622317
9122,2539726
2148,4269175
25917,4675966
14820,4697545
8826,4168959
25191,8838071
4298,7386828
4541,5121780
15993,6985095
4447,11541614
7628,1455993
10276,5090513
6490,7781906
18839,3656285
