id,salary
2896,15657946
25844,6400602
12251,7048167
24781,4368349
3906,14727204
3982,5008604
28890,6677078
23542,3941333
17476,4363504
18147,9843020
9182,8966081
26108,5209840
20082,3702941
21093,7770772
11743,3465876
25334,11594134
5401,5459779
3142,5083295
18708,8300892
21073,5531549
16566,5568971
30212,8124199
16354,3976120
5488,4753677
14482,4416229
29617,6749044
3855,3955405
19915,5494767
181,5641152
20904,5297925
19540,4172480
10674,3784313
1955,4621549
26574,4877598
16947,17970271
14759,5212567
15496,7575735
31185,12808584
18837,6584087
31578,3951405
31582,3633922
12671,6452156
9859,3662028
18563,6800665
5725,6259129
1440,7331272
6006,3713467
8981,10549380
19654,14801053
27360,5209614
7297,12808584
13625,11156400
2977,4242389
11579,5891683
22488,7359419
3854,8720937
4858,13814824
31101,19356162
29344,8224776
17729,5366747
2867,4300010
14132,6592868
12148,5283731
25584,8145750
18190,5451226
21761,5531549
21395,9129428
4524,14727204
26352,6186389
586,5205304
93,7032060
9822,22184135
408,7933645
25295,4230868
9538,7923407
11168,4353895
26205,6227307
12960,5884546
22713,4932636
172,4929480
15116,5061730
2076,7802529
2020,4953430
19891,5654610
17482,5566635
18119,3633922
15686,5335241
20491,10995767
5002,7051003
18970,3651783
21763,4265457
5345,6947989
21461,5129153
28748,4512916
22925,4214150
21163,4076445
18572,6750351
6590,14849765
24863,6037625
1685,10574044
26024,4881588
3355,9789717
14070,5190766
5111,6382708
1966,6549856
30624,6413921
5220,4889148
8343,4416229
16926,6656686
10707,10368341
19770,4402230
21934,6238136
9256,3941333
28958,6645695
17578,4029355
19972,5573633
16613,3758944
25118,8345234
12661,40295222
2516,4488638
30735,5870656
18418,4519629
18385,5776847
26973,80485652
1947,29857634
2656,11647173
31247,8595393
18967,4472841
23854,4301790
1154,4120961
14428,9280113
6687,5338791
17045,6296401
18493,13674960
23287,9459029
12918,5171063
11864,5082668
4702,7334120
19186,4202491
13264,4725411
26291,4898472
19331,5033111
26081,7893241
14049,5374503
16592,5750658
3481,7635117
1142,5754440
18269,6439250
17950,12159732
30778,12188473
19135,4946380
20793,16539727
5307,5046095
31426,5095036
11548,4861225
22043,4519629
15886,8962757
19521,5127703
27289,5762340
6592,5862726
10291,10875458
21228,7245772
19993,4452212
23656,5389846
9973,6786699
29094,8195844
17573,4566608
7539,8747029
16071,4212464
29156,3521726
723,4032475
3469,5335213
17403,4310416
11081,7473974
11645,3843512
26047,4242671
10813,8030383
21134,4304650
30884,5846253
4114,5705710
29291,5306674
13430,3976120
20547,6970510
25492,6749044
27557,5136975
3062,5742782
15150,4443943
227,4828456
12684,5360567
25853,4973845
28014,11342586
21753,4532499
9073,6285124
13327,5241592
7487,4267529
364,8437547
27908,19809422
27627,11594134
25374,5054046
610,4452212
10541,8988480
21823,5773509
17546,4505908
2234,5330676
4283,8479245
30816,3564975
3833,10788058
8045,4760410
23826,16499843
28486,5294053
7810,3606178
19138,8963501
26429,5194276
639,5389213
17873,5901393
13251,4242389
7377,5385643
17093,8336607
20445,5031974
30058,6726410
477,11884727
6064,7217660
18325,6223961
13282,5630139
22316,7098506
30211,10885906
30042,11819204
16191,5194276
14807,8953018
27497,17407420
25978,5106384
8845,6056171
7051,24330463
22711,8153976
1957,7791038
6981,10291189
7048,20183835
28913,3986671
19800,4543550
27892,9982401
5152,6227307
13124,4985172
3696,3742140
8523,6201218
7583,8338835
10385,5297925
316,6305964
12472,7556874
3921,19416086
27800,5578316
26774,6707784
24988,6114268
9857,10578813
16137,5356764
17596,5735070
1989,4657097
13580,4653440
21523,6928599
18582,7379851
25534,8944987
16679,4968561
27898,3956014
20156,10809979
17433,4446069
28156,5530787
11274,7125317
30007,12651977
6367,5738992
21521,4668519
25563,4021884
29709,5052854
4828,16381460
12449,4935049
26851,17736718
17933,10335734
11406,11711390
4264,8232064
29429,23961225
2644,4944358
11194,4661392
17860,4112516
23212,12450540
2294,3925835
8381,7136403
678,5336710
23513,5048809
2862,3867574
4290,5311326
4138,4502210
22559,3814864
4970,4207884
26985,4556237
28494,11787749
14924,25729165
23193,7626628
20794,4498366
15063,5931216
25435,18079140
10114,7081360
16620,9304109
12589,19253145
8454,18363956
2764,3966026
6867,4642351
31672,4775455
16963,11819204
5132,10998659
27407,6286436
30691,7538489
16069,13685757
15481,4844073
12016,6687086
1765,5388986
19508,3990529
27742,4519629
8493,8339712
1787,3596953
15516,4708568
11237,5596691
6474,7480652
24477,4423827
6566,4512916
5001,9912595
13670,7356792
1246,59355577
13577,6749044
3493,5024695
26693,12235310
27636,5763835
16440,4299074
9451,7379810
10141,9982401
29417,4629349
13396,4938948
6494,4559446
31269,4775596
24129,6809304
8977,4488835
22887,7889817
8386,4819862
31334,5404488
30644,9729343
1143,3966026
7345,9924777
9385,4478528
1609,8124199
22640,5105612
19091,4446939
13376,5606100
12672,6203370
3714,5519315
618,4769767
1320,6471858
5676,3941333
16431,12996518
25214,5194565
4724,4279514
15703,5188551
17831,4157058
24875,7658781
16075,14902614
23092,4846828
8720,11819204
28187,11083811
17469,5188551
5167,4894038
15832,12808584
24310,6010686
31718,4474012
23942,7317353
12510,8124199
8941,8902248
18002,5455854
8902,8053562
27763,3978308
21973,11688139
20519,11914959
5421,24168383
28845,19416086
5156,5141865
24066,3763514
13597,4891388
27523,12808584
10751,9560256
31494,4725411
22159,4478528
4969,4731100
29436,8124199
3016,8920638
29421,4771149
8243,4110613
19657,5400253
21925,7326503
20063,3541409
27047,5531549
30588,5557956
15760,5817288
11641,7307934
15761,5082583
12716,10578813
17774,9897958
25678,4666914
11689,8803886
20594,5824788
19305,4381437
29326,6365449
1801,5294053
5403,3713467
15601,5735070
2643,5471440
18017,6994237
16010,4593953
13313,6107992
1902,5110735
12438,4084387
13506,4641702
20031,4536861
26204,10669956
10645,5869797
23980,4658132
1857,17686574
23306,3772045
3930,3959117
6388,4512916
28763,32979446
2445,9419620
9630,6757767
11871,6481061
23628,4946710
16477,4478528
7714,7265152
1500,5802687
29144,14048575
30819,8049334
24664,5595142
12802,7210605
19274,15672145
3573,3878029
15361,8907451
9298,5457186
9553,6487811
27510,6003570
8576,10187873
4701,10608065
4968,10698049
24631,7538489
10768,6381142
22205,5401487
27514,4073646
18902,6943642
22571,3663239
12956,4440257
3698,7757361
3871,5651435
19618,7035271
29496,9308160
10466,4966889
27929,11925004
13675,5623835
4740,29857634
4329,5142651
29924,7980907
29894,6411244
22525,5652342
1267,5916764
19393,7889749
3554,4664516
5471,5519931
17165,5885143
10178,3803435
28712,6893679
26731,4144662
11319,6114770
19469,6003570
14896,4279276
28466,3656562
569,7091572
8708,5822853
23227,4912588
2288,5297925
24433,12131748
23655,4820561
26998,4786285
2433,5135298
6205,4328503
12340,4819168
20257,17970271
16266,4834933
31274,16223554
15962,11327137
24901,9007819
24458,4650238
4748,8670159
1892,3924991
20349,5639310
27712,5114637
2607,5692285
10570,23825820
13601,4541433
23537,6977467
13507,5830334
10627,15349863
16744,4519629
2901,3633922
16877,5819785
23884,11692352
6216,4566608
9648,6602364
16956,5304613
4559,5194565
3658,4834933
4118,5301057
22596,4267976
10792,5798065
15198,4397785
24432,31312978
2342,5068572
4010,3839862
30807,5365565
5775,6421802
7603,3945663
6793,3581159
8171,4328277
26486,29487345
15639,4066961
24469,3471859
14309,4380560
25024,5990366
13208,7665595
26208,10657695
3823,3606178
29518,6196909
4963,3870276
16207,6552055
19550,14958514
15578,7465946
16939,4278216
29427,6388943
21098,6245852
30551,5510339
14102,8831203
20732,4567538
12574,5205439
3358,4267976
31412,3643864
23097,5337078
28929,5150197
16728,10335734
5819,6313151
864,20434999
27582,19951657
18118,6476109
7444,7151051
15822,3596953
27626,12656589
16366,5378464
16049,8332738
12963,5506129
29124,12813271
30236,4547172
28861,4478528
4569,6353041
25321,7208300
23977,10668691
11956,5034636
10378,7848401
17565,3799562
23889,5112632
6048,3688938
1746,6223961
18369,5408304
21990,3848939
24675,5898490
18074,6524137
29542,5808109
16650,9895565
8751,5039648
5494,8700061
20723,6636021
16419,4822307
13223,7480604
27002,4630154
1225,4659067
359,4382186
19340,9433233
27468,5799964
18719,8611100
1760,5875701
15949,4217881
19099,4912588
12538,4391768
4804,6086445
23247,4353623
22181,4598688
10270,4899815
3157,5166558
12508,4966065
27144,5531549
13120,10430500
4436,29283954
13955,9452073
9338,4335367
11445,5963048
12303,9467702
2715,4409029
2345,9855749
26962,6435325
242,6772887
25742,4870156
21209,3739413
2015,3543525
8448,5480642
10388,4235932
14902,3679696
2885,4100103
12883,8313392
3224,8706289
20007,8566406
194,6844594
21682,10639474
23182,8739770
20897,7287225
23862,8000339
18795,12930708
5320,4514936
25370,4485545
10738,12135113
9758,5597969
17070,7281781
31184,6592868
24853,7048167
12134,6914576
8250,6007937
266,10641451
29322,4885677
12722,4083124
13870,6361668
24466,5773525
29537,6007937
13576,3861643
6622,5796058
24211,9920181
14250,4639736
12892,4869055
28776,4252295
4050,5068504
19659,12261284
24178,5853753
16810,6715591
834,4883466
19865,5531549
27745,3728843
15488,4122525
16660,13700313
16725,10641451
23048,4512916
18657,8747029
7608,3842977
12477,5531549
6193,6012394
18630,5675472
16030,5960352
8799,15291912
12219,12254453
18782,4490177
5091,9929754
14343,3467343
27563,5977581
20516,12808584
15684,3991168
26621,5131772
21045,5601330
4909,5194276
21409,5682180
9248,10574044
2063,4478528
22940,7867795
15660,3855628
16959,4789098
17142,21237517
2936,16212854
2354,7560476
22183,5525211
14301,4466844
8136,6622218
24153,9118223
7552,5738992
11412,7127614
3581,17652483
14978,4637751
26822,3860974
13733,5885143
25725,4035107
3928,8662758
14854,6786699
7766,5573812
3951,8332738
19494,4512916
7490,3554172
22617,4519629
1856,4330139
15271,3989960
14228,7609899
3511,6245412
15076,5584429
27313,5176037
9134,7584625
26726,3941333
30974,4434372
19103,13142964
8938,6167780
18671,9150530
18449,12905805
759,6614553
31655,4478528
24571,3874350
30540,7538489
29614,7254999
557,7028293
24833,10199450
10033,5433186
17663,5255928
17480,3852856
18201,5129153
27312,4391768
9626,4728240
5454,5101696
21648,13480114
26437,3596953
14713,9660741
1441,4795163
8624,5220399
26179,4417176
21692,4478528
2600,12743790
1270,3830728
16805,4171526
19909,4352396
12927,5021602
4635,29857634
25199,4301523
6599,3679696
15758,5800718
29930,5190778
1045,3966026
28374,11692352
10952,5724141
5654,6162076
28073,4898427
23270,10485727
8152,14048575
6076,5623835
9380,12005077
24673,14297291
28595,4276297
20477,4512916
2963,5382184
212,4655612
17808,4983709
17253,3656359
17980,5966564
18901,10641451
24216,6792354
19142,4356813
19459,4640101
20067,7596287
20274,11538086
11981,5361110
13954,11451277
20668,4595424
23645,5145456
11642,5678961
11726,4574491
13562,4371114
17267,10076194
3913,12712532
882,4104459
3315,3465876
6514,6143010
1447,5067569
22399,6709451
27322,11389611
2186,8902248
479,5189840
28806,28576892
3095,4417191
13160,11008578
977,8271959
23209,5825212
30150,6796729
18158,7539146
6114,4732071
30267,4055520
2394,6036969
8568,3745074
11604,84239832
3827,5185293
5636,10211057
27889,6869472
27995,5232665
12428,3927223
15651,4640101
23955,9660247
4180,7583178
17222,17353423
3523,11002300
9152,10574044
7760,8923008
12129,15014618
23049,5502031
26223,6111008
29651,7490251
5218,6786699
17526,52482073
27731,5578316
14592,12103053
3598,4521093
2626,7916286
3755,7553293
17612,3588059
11466,4030965
4713,9813597
16600,4091888
24591,5034651
17035,6276658
11196,8839067
28989,5218334
21136,4966889
27277,4219670
5465,5531549
23914,6807664
30352,6208272
5930,6664643
20020,3777600
630,8503448
4442,3911148
5011,4725411
9122,5415599
2148,4637751
25917,4759013
14820,4363042
8826,4633390
25191,8200842
4298,5066748
4541,5531549
15993,7831109
4447,13959078
7628,4232232
10276,3814928
6490,7139135
18839,5062598
